city,year,make,model,trim,odometer,fuel,trans,rto,price,segment,seller_type,locality,pincode,age,avg_km_per_year,usage_category,price_per_year,locality_density,make_model_trim_combo,popularity_score,make_model_year_avg_price,price_deviation_pct
bangalore,2020.0,kia,seltos,gtx plus at 1.5 diesel,88000.0,diesel,automatic,ka-04,1233000.0,mass market,s2,bellahalli,560066.0,6.0,14666.67,medium,205500.0,15091,kia_seltos_gtx plus at 1.5 diesel,374,1164841.58,5.85
bangalore,2017.0,maruti suzuki,ciaz,alpha 1.4 mt,50000.0,petrol,manual,ka-03,580000.0,mass market,s2,bellahalli,560066.0,9.0,5555.56,low,64444.44,15091,maruti suzuki_ciaz_alpha 1.4 mt,534,537876.96,7.83
bangalore,2018.0,tata,hexa,xta 4x2 6 str,112500.0,diesel,automatic,ka-03,870000.0,mass market,s2,bellahalli,560066.0,8.0,14062.5,medium,108750.0,15091,tata_hexa_xta 4x2 6 str,131,787728.58,10.44
bangalore,2013.0,maruti suzuki,alto 800,lxi,65000.0,petrol,manual,ka-03,225000.0,mass market,s2,bellahalli,560066.0,13.0,5000.0,low,17307.69,15091,maruti suzuki_alto 800_lxi,273,220408.71,2.08
bangalore,2025.0,tata,curvv,accomplished plus a 1.5 kryojet diesel 6mt,7000.0,diesel,manual,ka-03,1717000.0,mass market,s2,bellahalli,560066.0,1.0,7000.0,low,1717000.0,15091,tata_curvv_accomplished plus a 1.5 kryojet diesel 6mt,24,1695923.08,1.24
bangalore,2024.0,volkswagen,taigun,topline 1.0 tsi mt,35000.0,petrol,manual,ka-03,1397000.0,mass market,s2,bellahalli,560066.0,2.0,17500.0,high,698500.0,15091,volkswagen_taigun_topline 1.0 tsi mt,135,1442692.31,-3.17
bangalore,2017.0,mahindra,kuv100,k4 6 str,104000.0,petrol,manual,ka-46,316000.0,mass market,s2,whitefield,560066.0,9.0,11555.56,medium,35111.11,677,mahindra_kuv100_k4 6 str,30,311214.29,1.54
bangalore,2022.0,volkswagen,taigun,topline 1.0 tsi mt,35000.0,petrol,manual,ka-01,1184000.0,mass market,s2,bellahalli,560066.0,4.0,8750.0,medium,296000.0,15091,volkswagen_taigun_topline 1.0 tsi mt,135,1113448.72,6.34
bangalore,2022.0,skoda,kushaq,style 1.5l tsi dsg,42000.0,petrol,automatic,ka-05,1391000.0,mass market,s2,bellahalli,560066.0,4.0,10500.0,medium,347750.0,15091,skoda_kushaq_style 1.5l tsi dsg,134,1272245.28,9.33
bangalore,2022.0,kia,seltos,htx 1.5,32000.0,petrol,manual,ka-53,1232000.0,mass market,s2,bellahalli,560066.0,4.0,8000.0,medium,308000.0,15091,kia_seltos_htx 1.5,374,1280420.29,-3.78
bangalore,2011.0,maruti suzuki,a-star,vxi,80500.0,petrol,manual,ka-19,155000.0,mass market,s2,bellahalli,560064.0,15.0,5366.67,low,10333.33,15091,maruti suzuki_a-star_vxi,61,209055.56,-25.86
bangalore,2022.0,maruti suzuki,ciaz,alpha 1.5,28500.0,petrol,manual,ka-03,782000.0,mass market,s2,bellahalli,560066.0,4.0,7125.0,low,195500.0,15091,maruti suzuki_ciaz_alpha 1.5,534,804902.2,-2.85
bangalore,2014.0,nissan,micra,xv cvt,99500.0,petrol,automatic,ka-03,313000.0,mass market,s2,bellahalli,560066.0,12.0,8291.67,medium,26083.33,15091,nissan_micra_xv cvt,168,319715.15,-2.1
bangalore,2021.0,renault,triber,rxt,28500.0,petrol,manual,ka-03,560000.0,mass market,s2,bellahalli,560066.0,5.0,5700.0,low,112000.0,15091,renault_triber_rxt,190,562972.22,-0.53
bangalore,2018.0,mahindra,kuv100 nxt,k8 d 6 str dual tone,64000.0,diesel,manual,ka-05,451000.0,mass market,s2,bellahalli,560066.0,8.0,8000.0,medium,56375.0,15091,mahindra_kuv100 nxt_k8 d 6 str dual tone,21,413642.86,9.03
bangalore,2015.0,hyundai,eon,magna,20500.0,petrol,manual,ka-42,277000.0,mass market,s2,gandhi nagar,560009.0,11.0,1863.64,low,25181.82,749,hyundai_eon_magna,417,226961.4,22.05
bangalore,2023.0,skoda,kushaq,style 1.0l tsi at,19500.0,petrol,automatic,ka-03,1427000.0,mass market,s2,bellahalli,560066.0,3.0,6500.0,low,475666.67,15091,skoda_kushaq_style 1.0l tsi at,134,1185659.09,20.36
bangalore,2021.0,mahindra,xuv500,w11 at,63000.0,diesel,automatic,ka-01,1396000.0,mass market,s2,bellahalli,560066.0,5.0,12600.0,medium,279200.0,15091,mahindra_xuv500_w11 at,490,1329845.91,4.97
bangalore,2018.0,datsun,redi-go,t(o) 1.0,85500.0,petrol,manual,ka-01,224000.0,mass market,s2,bellahalli,560066.0,8.0,10687.5,medium,28000.0,15091,datsun_redi-go_t(o) 1.0,129,247791.04,-9.6
bangalore,2020.0,kia,seltos,gtx plus 1.4,121500.0,petrol,manual,ka-41,985000.0,mass market,s2,bellahalli,560066.0,6.0,20250.0,high,164166.67,15091,kia_seltos_gtx plus 1.4,374,1164841.58,-15.44
bangalore,2014.0,hyundai,eon,d-lite +,46500.0,petrol,manual,ka-05,201000.0,mass market,s2,bellahalli,560066.0,12.0,3875.0,low,16750.0,15091,hyundai_eon_d-lite +,417,213846.94,-6.01
bangalore,2012.0,ford,figo,duratec petrol zxi 1.2,79000.0,petrol,manual,ka-03,235000.0,mass market,s2,bellahalli,560066.0,14.0,5642.86,low,16785.71,15091,ford_figo_duratec petrol zxi 1.2,539,208462.26,12.73
bangalore,2015.0,nissan,micra,xv cvt,132500.0,petrol,automatic,ka-06,325000.0,mass market,s2,bellahalli,560064.0,11.0,12045.45,medium,29545.45,15091,nissan_micra_xv cvt,168,347897.44,-6.58
bangalore,2015.0,tata,zest,xt petrol,20000.0,petrol,manual,ka-51,406000.0,mass market,s2,bellahalli,560066.0,11.0,1818.18,low,36909.09,15091,tata_zest_xt petrol,139,343054.31,18.35
bangalore,2014.0,nissan,micra,xv cvt,93000.0,petrol,automatic,ka-51,350000.0,mass market,s2,bellahalli,560066.0,12.0,7750.0,low,29166.67,15091,nissan_micra_xv cvt,168,319715.15,9.47
bangalore,2024.0,kia,sonet,x-line 1.5 diesel at,20000.0,diesel,automatic,ka-41,1395000.0,mass market,s2,bellahalli,560066.0,2.0,10000.0,medium,697500.0,15091,kia_sonet_x-line 1.5 diesel at,117,1209190.48,15.37
bangalore,2014.0,ford,figo,duratec petrol zxi 1.2,74500.0,petrol,manual,ka-51,274000.0,mass market,s2,bellahalli,560066.0,12.0,6208.33,low,22833.33,15091,ford_figo_duratec petrol zxi 1.2,539,241796.81,13.32
bangalore,2022.0,volkswagen,taigun,topline 1.0 tsi mt,31000.0,petrol,manual,ka-53,1100000.0,mass market,s2,bellahalli,560066.0,4.0,7750.0,low,275000.0,15091,volkswagen_taigun_topline 1.0 tsi mt,135,1113448.72,-1.21
bangalore,2012.0,hyundai,i10,era 1.1 irde2,75000.0,petrol,manual,ka-04,224000.0,mass market,s2,bellahalli,560066.0,14.0,5357.14,low,16000.0,15091,hyundai_i10_era 1.1 irde2,617,244483.69,-8.38
bangalore,2016.0,nissan,micra,xl cvt,83000.0,petrol,automatic,ka-04,336000.0,mass market,s2,bellahalli,560066.0,10.0,8300.0,medium,33600.0,15091,nissan_micra_xl cvt,168,364750.94,-7.88
bangalore,2024.0,kia,seltos,htx 1.5 petrol ivt,8000.0,petrol,automatic,ka-51,1592000.0,mass market,s2,bellahalli,560066.0,2.0,4000.0,low,796000.0,15091,kia_seltos_htx 1.5 petrol ivt,374,1529680.0,4.07
bangalore,2021.0,renault,kiger,rxz 1.0 turbo mt dual tone,45000.0,petrol,manual,ka-03,632000.0,mass market,s2,bellahalli,560066.0,5.0,9000.0,medium,126400.0,15091,renault_kiger_rxz 1.0 turbo mt dual tone,332,563745.67,12.11
bangalore,2023.0,mg,hector plus,savvy pro 1.5 turbo petrol cvt 7 str,14500.0,petrol,automatic,ka-51,1837000.0,mass market,s2,bellahalli,560066.0,3.0,4833.33,low,612333.33,15091,mg_hector plus_savvy pro 1.5 turbo petrol cvt 7 str,18,1860142.86,-1.24
bangalore,2024.0,hyundai,verna,sx (o) 1.5 turbo petrol dct,29500.0,petrol,automatic,ka-43,1559000.0,mass market,s2,bellahalli,560066.0,2.0,14750.0,medium,779500.0,15091,hyundai_verna_sx (o) 1.5 turbo petrol dct,637,1434755.56,8.66
bangalore,2022.0,kia,sonet,htx 1.5 at,31500.0,diesel,automatic,ka-53,1003000.0,mass market,s2,bellahalli,560066.0,4.0,7875.0,low,250750.0,15091,kia_sonet_htx 1.5 at,117,1029369.57,-2.56
bangalore,2017.0,maruti suzuki,alto k10,vxi,62500.0,petrol,manual,ka-53,276000.0,mass market,s2,bellahalli,560066.0,9.0,6944.44,low,30666.67,15091,maruti suzuki_alto k10_vxi,655,285439.53,-3.31
bangalore,2016.0,tata,nano,twist xt,57000.0,petrol,manual,ka-03,165000.0,mass market,s2,bellahalli,560066.0,10.0,5700.0,low,16500.0,15091,tata_nano_twist xt,361,198036.16,-16.68
bangalore,2018.0,hyundai,elite i20,asta 1.2 dual tone,40500.0,petrol,manual,ka-01,604000.0,mass market,s2,bellahalli,560066.0,8.0,5062.5,low,75500.0,15091,hyundai_elite i20_asta 1.2 dual tone,866,556265.69,8.58
bangalore,2021.0,kia,seltos,gtx plus 1.4,120000.0,petrol,manual,ka-50,1125000.0,mass market,s2,bellahalli,560064.0,5.0,24000.0,high,225000.0,15091,kia_seltos_gtx plus 1.4,374,1196809.52,-6.0
bangalore,2022.0,volkswagen,virtus,topline 1.0 tsi mt,55000.0,petrol,manual,ka-50,1134000.0,mass market,s2,bellahalli,560064.0,4.0,13750.0,medium,283500.0,15091,volkswagen_virtus_topline 1.0 tsi mt,81,1203590.91,-5.78
bangalore,2010.0,maruti suzuki,a-star,vxi,48500.0,petrol,manual,ka-01,194000.0,mass market,s2,bellahalli,560066.0,16.0,3031.25,low,12125.0,15091,maruti suzuki_a-star_vxi,61,202571.43,-4.23
bangalore,2022.0,nissan,magnite,xv premium turbo (o),40000.0,petrol,manual,ka-22,719000.0,mass market,s2,bellahalli,560064.0,4.0,10000.0,medium,179750.0,15091,nissan_magnite_xv premium turbo (o),78,736933.33,-2.43
bangalore,2011.0,maruti suzuki,wagon r 1.0,vxi,76000.0,petrol,manual,ka-05,230000.0,mass market,s2,bellahalli,560066.0,15.0,5066.67,low,15333.33,15091,maruti suzuki_wagon r 1.0_vxi,354,236918.89,-2.92
bangalore,2013.0,ford,figo,duratec petrol zxi 1.2,65500.0,petrol,manual,ka-01,249000.0,mass market,s2,bellahalli,560066.0,13.0,5038.46,low,19153.85,15091,ford_figo_duratec petrol zxi 1.2,539,217129.19,14.68
bangalore,2012.0,maruti suzuki,a-star,vxi,67000.0,petrol,manual,ka-02,245000.0,mass market,s2,bellahalli,560066.0,14.0,4785.71,low,17500.0,15091,maruti suzuki_a-star_vxi,61,238333.33,2.8
bangalore,2012.0,maruti suzuki,alto k10,vxi,80500.0,petrol,manual,ka-53,211000.0,mass market,s2,bellahalli,560066.0,14.0,5750.0,low,15071.43,15091,maruti suzuki_alto k10_vxi,655,212343.75,-0.63
bangalore,2023.0,tata,harrier,xza plus (o),87000.0,diesel,automatic,ka-20,1627000.0,mass market,s2,bellahalli,560064.0,3.0,29000.0,very high,542333.33,15091,tata_harrier_xza plus (o),134,1690263.16,-3.74
bangalore,2020.0,kia,seltos,gtx plus dct 1.4,72500.0,petrol,automatic,ka-04,1115000.0,mass market,s2,bellahalli,560066.0,6.0,12083.33,medium,185833.33,15091,kia_seltos_gtx plus dct 1.4,374,1164841.58,-4.28
bangalore,2022.0,tata,tigor,xza plus,117000.0,petrol,automatic,ka-16,599000.0,mass market,s2,bellahalli,560066.0,4.0,29250.0,very high,149750.0,15091,tata_tigor_xza plus,19,600785.71,-0.3
bangalore,2022.0,honda,jazz,zx,46000.0,petrol,manual,ka-17,744000.0,mass market,s2,hunasamaranahalli,562157.0,4.0,11500.0,medium,186000.0,1028,honda_jazz_zx,369,704895.24,5.55
bangalore,2021.0,tata,harrier,xza dark edition,39000.0,diesel,automatic,ka-03,1495000.0,mass market,s2,bellahalli,560066.0,5.0,7800.0,low,299000.0,15091,tata_harrier_xza dark edition,134,1394728.8,7.19
bangalore,2013.0,maruti suzuki,alto k10,vxi,57000.0,petrol,manual,ka-53,250000.0,mass market,s2,bellahalli,560066.0,13.0,4384.62,low,19230.77,15091,maruti suzuki_alto k10_vxi,655,208306.16,20.02
bangalore,2021.0,renault,kiger,rxz 1.0 turbo mt,52000.0,petrol,manual,ka-51,624000.0,mass market,s2,bellahalli,560066.0,5.0,10400.0,medium,124800.0,15091,renault_kiger_rxz 1.0 turbo mt,332,563745.67,10.69
bangalore,2023.0,volkswagen,taigun,topline 1.0 tsi mt,70000.0,petrol,manual,ka-09,1072000.0,mass market,s2,vega city mall,560066.0,3.0,23333.33,high,357333.33,1492,volkswagen_taigun_topline 1.0 tsi mt,135,1139176.47,-5.9
bangalore,2022.0,hyundai,creta,sx 1.5 petrol ivt,22500.0,petrol,automatic,ka-53,1407000.0,mass market,s2,bellahalli,560066.0,4.0,5625.0,low,351750.0,15091,hyundai_creta_sx 1.5 petrol ivt,1190,1354328.42,3.89
bangalore,2017.0,maruti suzuki,ciaz,alpha 1.4 at,46000.0,petrol,automatic,ka-53,543000.0,mass market,s2,bellahalli,560066.0,9.0,5111.11,low,60333.33,15091,maruti suzuki_ciaz_alpha 1.4 at,534,537876.96,0.95
bangalore,2012.0,hyundai,i10,magna 1.2 kappa2,51000.0,petrol,manual,ka-53,258000.0,mass market,s2,bellahalli,560066.0,14.0,3642.86,low,18428.57,15091,hyundai_i10_magna 1.2 kappa2,617,244483.69,5.53
bangalore,2017.0,datsun,redi-go,t (o),71000.0,petrol,manual,ka-01,191000.0,mass market,s2,bellahalli,560066.0,9.0,7888.89,low,21222.22,15091,datsun_redi-go_t (o),129,202638.89,-5.74
bangalore,2012.0,ford,figo,duratec petrol zxi 1.2,103500.0,petrol,manual,ka-03,206000.0,mass market,s2,bellahalli,560066.0,14.0,7392.86,low,14714.29,15091,ford_figo_duratec petrol zxi 1.2,539,208462.26,-1.18
bangalore,2021.0,hyundai,creta,sx (o) 1.5 diesel automatic,61500.0,diesel,automatic,ka-32,1326000.0,mass market,s2,bellahalli,560009.0,5.0,12300.0,medium,265200.0,15091,hyundai_creta_sx (o) 1.5 diesel automatic,1190,1331176.47,-0.39
bangalore,2015.0,mahindra,xuv500,w10,94000.0,diesel,manual,ka-51,828000.0,mass market,s2,bellahalli,560066.0,11.0,8545.45,medium,75272.73,15091,mahindra_xuv500_w10,490,726537.88,13.97
bangalore,2012.0,ford,figo,duratec petrol zxi 1.2,131500.0,petrol,manual,ka-04,220000.0,mass market,s2,bellahalli,560066.0,14.0,9392.86,medium,15714.29,15091,ford_figo_duratec petrol zxi 1.2,539,208462.26,5.53
bangalore,2018.0,hyundai,verna,1.6 crdi sx (o) at,105000.0,diesel,automatic,ka-09,573000.0,mass market,s2,vega city mall,560066.0,8.0,13125.0,medium,71625.0,1492,hyundai_verna_1.6 crdi sx (o) at,637,678857.14,-15.59
bangalore,2022.0,maruti suzuki,xl6,alpha mt petrol,53000.0,petrol,manual,ka-03,1041000.0,mass market,s2,bellahalli,560066.0,4.0,13250.0,medium,260250.0,15091,maruti suzuki_xl6_alpha mt petrol,112,1015375.52,2.52
bangalore,2015.0,honda,city,vx cvt,70000.0,petrol,automatic,ka-05,587000.0,mass market,s2,bellahalli,560066.0,11.0,6363.64,low,53363.64,15091,honda_city_vx cvt,966,518699.49,13.17
bangalore,2022.0,hyundai,creta,sx (o) 1.4 turbo 7 dct dual tone,17500.0,petrol,automatic,ka-53,1603000.0,mass market,s2,bellahalli,560066.0,4.0,4375.0,low,400750.0,15091,hyundai_creta_sx (o) 1.4 turbo 7 dct dual tone,1190,1354328.42,18.36
bangalore,2022.0,kia,seltos,gtx plus 1.5 diesel at,69000.0,diesel,automatic,ka-05,1390000.0,mass market,s2,bellahalli,560066.0,4.0,17250.0,high,347500.0,15091,kia_seltos_gtx plus 1.5 diesel at,374,1280420.29,8.56
bangalore,2015.0,tata,nano,twist xt,34500.0,petrol,manual,ka-02,164000.0,mass market,s2,bellahalli,560066.0,11.0,3136.36,low,14909.09,15091,tata_nano_twist xt,361,164480.03,-0.29
bangalore,2022.0,hyundai,creta,sx (o) 1.5 diesel automatic,42000.0,diesel,automatic,ka-01,1589000.0,mass market,s2,bellahalli,560066.0,4.0,10500.0,medium,397250.0,15091,hyundai_creta_sx (o) 1.5 diesel automatic,1190,1354328.42,17.33
bangalore,2017.0,maruti suzuki,dzire,zxi plus amt,45000.0,petrol,automatic,ka-50,591000.0,mass market,s2,bellahalli,560064.0,9.0,5000.0,low,65666.67,15091,maruti suzuki_dzire_zxi plus amt,372,524070.44,12.77
bangalore,2022.0,volkswagen,taigun,highline 1.0 tsi at,34500.0,petrol,automatic,ka-09,1104000.0,mass market,s2,vega city mall,560066.0,4.0,8625.0,medium,276000.0,1492,volkswagen_taigun_highline 1.0 tsi at,135,1113448.72,-0.85
bangalore,2020.0,renault,triber,rxz easy-r amt,47500.0,petrol,automatic,ka-53,517000.0,mass market,s2,bellahalli,560066.0,6.0,7916.67,low,86166.67,15091,renault_triber_rxz easy-r amt,190,524055.56,-1.35
bangalore,2025.0,renault,triber,rxz easy-r amt,22000.0,petrol,automatic,ka-02,725000.0,mass market,s2,bellahalli,560066.0,1.0,22000.0,high,725000.0,15091,renault_triber_rxz easy-r amt,190,729923.08,-0.67
bangalore,2023.0,maruti suzuki,grand vitara,delta smart hybrid,23000.0,petrol,manual,ka-26,1052000.0,mass market,s2,yeswanthpur,560066.0,3.0,7666.67,low,350666.67,628,maruti suzuki_grand vitara_delta smart hybrid,169,1340475.93,-21.52
bangalore,2018.0,maruti suzuki,dzire,vdi amt,46000.0,diesel,automatic,ka-01,639000.0,mass market,s2,bellahalli,560066.0,8.0,5750.0,low,79875.0,15091,maruti suzuki_dzire_vdi amt,372,522123.93,22.38
bangalore,2016.0,maruti suzuki,ritz,zxi bs-iv,102000.0,petrol,manual,ka-03,325000.0,mass market,s2,bellahalli,560066.0,10.0,10200.0,medium,32500.0,15091,maruti suzuki_ritz_zxi bs-iv,150,346575.35,-6.23
bangalore,2023.0,maruti suzuki,grand vitara,alpha plus intelligent hybrid ecvt,49000.0,hybrid,automatic,ka-05,1751000.0,mass market,s2,bellahalli,560066.0,3.0,16333.33,high,583666.67,15091,maruti suzuki_grand vitara_alpha plus intelligent hybrid ecvt,169,1340475.93,30.63
bangalore,2012.0,ford,figo,duratorq diesel zxi 1.4,108500.0,diesel,manual,ka-41,204000.0,mass market,s2,bellahalli,560066.0,14.0,7750.0,low,14571.43,15091,ford_figo_duratorq diesel zxi 1.4,539,208462.26,-2.14
bangalore,2020.0,kia,sonet,htx plus 1.5,61500.0,diesel,manual,ka-09,925000.0,mass market,s2,vega city mall,560066.0,6.0,10250.0,medium,154166.67,1492,kia_sonet_htx plus 1.5,117,932444.44,-0.8
bangalore,2017.0,tata,zest,xms petrol,46000.0,petrol,manual,ka-63,415000.0,mass market,s2,whitefield,560066.0,9.0,5111.11,low,46111.11,677,tata_zest_xms petrol,139,413303.37,0.41
bangalore,2023.0,kia,seltos,htx 1.5 diesel imt,23500.0,diesel,manual,ka-09,1491000.0,mass market,s2,vega city mall,560066.0,3.0,7833.33,low,497000.0,1492,kia_seltos_htx 1.5 diesel imt,374,1498417.48,-0.5
bangalore,2023.0,renault,kwid,climber dual tone,57000.0,petrol,manual,ka-51,440000.0,mass market,s2,bellahalli,560066.0,3.0,19000.0,high,146666.67,15091,renault_kwid_climber dual tone,1138,439328.21,0.15
bangalore,2012.0,hyundai,i10,era 1.1 irde2,81000.0,petrol,manual,ka-03,235000.0,mass market,s2,bellahalli,560066.0,14.0,5785.71,low,16785.71,15091,hyundai_i10_era 1.1 irde2,617,244483.69,-3.88
bangalore,2015.0,volkswagen,polo,highline1.2l (p),111000.0,petrol,manual,ka-51,410000.0,mass market,s2,bellahalli,560066.0,11.0,10090.91,medium,37272.73,15091,volkswagen_polo_highline1.2l (p),580,435662.37,-5.89
bangalore,2016.0,datsun,go,t,95000.0,petrol,manual,ka-04,223000.0,mass market,s2,bellahalli,560066.0,10.0,9500.0,medium,22300.0,15091,datsun_go_t,36,229333.33,-2.76
bangalore,2021.0,ford,freestyle,titanium plus 1.2 ti-vct,122000.0,petrol,manual,ka-04,555000.0,mass market,s2,bellahalli,560066.0,5.0,24400.0,high,111000.0,15091,ford_freestyle_titanium plus 1.2 ti-vct,49,579636.36,-4.25
bangalore,2021.0,kia,sonet,gtx plus 1.5 at,94000.0,diesel,automatic,ka-41,934000.0,mass market,s2,bellahalli,560066.0,5.0,18800.0,high,186800.0,15091,kia_sonet_gtx plus 1.5 at,117,993000.0,-5.94
bangalore,2010.0,hyundai,i20,asta 1.2,47000.0,petrol,manual,ka-04,230000.0,mass market,s2,bellahalli,560066.0,16.0,2937.5,low,14375.0,15091,hyundai_i20_asta 1.2,397,211657.89,8.67
bangalore,2016.0,renault,kwid,rxt,45000.0,petrol,manual,ka-53,241000.0,mass market,s2,bellahalli,560066.0,10.0,4500.0,low,24100.0,15091,renault_kwid_rxt,1138,256025.95,-5.87
bangalore,2011.0,ford,figo,duratec petrol zxi 1.2,78000.0,petrol,manual,ka-09,213000.0,mass market,s2,vega city mall,560066.0,15.0,5200.0,low,14200.0,1492,ford_figo_duratec petrol zxi 1.2,539,188050.83,13.27
bangalore,2022.0,nissan,magnite,xv premium turbo (o),20500.0,petrol,manual,ka-04,756000.0,mass market,s2,bellahalli,560066.0,4.0,5125.0,low,189000.0,15091,nissan_magnite_xv premium turbo (o),78,736933.33,2.59
bangalore,2022.0,maruti suzuki,grand vitara,alpha smart hybrid at,23500.0,petrol,automatic,ka-04,1405000.0,mass market,s2,bellahalli,560066.0,4.0,5875.0,low,351250.0,15091,maruti suzuki_grand vitara_alpha smart hybrid at,169,1372678.57,2.35
bangalore,2016.0,hyundai,creta,1.6 sx plus petrol,76500.0,petrol,manual,ka-04,717000.0,mass market,s2,bellahalli,560066.0,10.0,7650.0,low,71700.0,15091,hyundai_creta_1.6 sx plus petrol,1190,737901.87,-2.83
bangalore,2022.0,maruti suzuki,dzire,zxi plus ags,41500.0,petrol,automatic,ka-01,633000.0,mass market,s2,bellahalli,560066.0,4.0,10375.0,medium,158250.0,15091,maruti suzuki_dzire_zxi plus ags,372,606285.12,4.41
bangalore,2019.0,hyundai,elite i20,asta 1.2 (o) cvt,15000.0,petrol,automatic,ka-53,720000.0,mass market,s2,bellahalli,560066.0,7.0,2142.86,low,102857.14,15091,hyundai_elite i20_asta 1.2 (o) cvt,866,597678.2,20.47
bangalore,2016.0,maruti suzuki,wagon r,vxi,129500.0,petrol,manual,ka-47,320000.0,mass market,s2,bhoruka tech park,560066.0,10.0,12950.0,medium,32000.0,1207,maruti suzuki_wagon r_vxi,160,343281.2,-6.78
bangalore,2015.0,tata,nano,twist xt,39500.0,petrol,manual,ka-03,151000.0,mass market,s2,bellahalli,560066.0,11.0,3590.91,low,13727.27,15091,tata_nano_twist xt,361,164480.03,-8.2
bangalore,2020.0,hyundai,aura,sx plus 1.0 petrol,77500.0,petrol,manual,ka-03,586000.0,mass market,s2,bellahalli,560066.0,6.0,12916.67,medium,97666.67,15091,hyundai_aura_sx plus 1.0 petrol,50,586000.0,0.0
bangalore,2019.0,ford,ecosport,titanium 1.5l ti-vct,80000.0,petrol,manual,ka-21,683000.0,mass market,s2,nexus shanti niketan mall,560066.0,7.0,11428.57,medium,97571.43,933,ford_ecosport_titanium 1.5l ti-vct,270,716282.05,-4.65
bangalore,2020.0,hyundai,venue,sx plus 1.0 turbo dct,70500.0,petrol,automatic,ka-09,805000.0,mass market,s2,vega city mall,560066.0,6.0,11750.0,medium,134166.67,1492,hyundai_venue_sx plus 1.0 turbo dct,63,792312.5,1.6
bangalore,2021.0,hyundai,verna,sx (o) 1.5 vtvt ivt,61000.0,petrol,automatic,ka-04,1071000.0,mass market,s2,bellahalli,560066.0,5.0,12200.0,medium,214200.0,15091,hyundai_verna_sx (o) 1.5 vtvt ivt,637,1004881.07,6.58
bangalore,2011.0,hyundai,i10,sportz 1.2 kappa2,96500.0,petrol,manual,ka-53,178000.0,mass market,s2,bellahalli,560066.0,15.0,6433.33,low,11866.67,15091,hyundai_i10_sportz 1.2 kappa2,617,200786.33,-11.35
bangalore,2019.0,volkswagen,ameo,highline plus 1.0l (p) 16 alloy,119500.0,petrol,manual,ka-02,493000.0,mass market,s2,bellahalli,560066.0,7.0,17071.43,high,70428.57,15091,volkswagen_ameo_highline plus 1.0l (p) 16 alloy,82,534100.0,-7.7
bangalore,2020.0,renault,triber,rxz,60500.0,petrol,manual,ka-02,521000.0,mass market,s2,bellahalli,560066.0,6.0,10083.33,medium,86833.33,15091,renault_triber_rxz,190,524055.56,-0.58
bangalore,2016.0,maruti suzuki,ciaz,zxi+ at,73500.0,petrol,automatic,ka-51,501000.0,mass market,s2,bellahalli,560066.0,10.0,7350.0,low,50100.0,15091,maruti suzuki_ciaz_zxi+ at,534,493929.82,1.43
bangalore,2018.0,hyundai,elite i20,asta 1.2 at,41000.0,petrol,automatic,ka-05,562000.0,mass market,s2,bellahalli,560066.0,8.0,5125.0,low,70250.0,15091,hyundai_elite i20_asta 1.2 at,866,556265.69,1.03
bangalore,2023.0,kia,seltos,htx plus 1.5 diesel imt dual tone,42500.0,diesel,manual,ka-07,1564000.0,mass market,s2,bhoruka tech park,560066.0,3.0,14166.67,medium,521333.33,1207,kia_seltos_htx plus 1.5 diesel imt dual tone,374,1498417.48,4.38
bangalore,2021.0,kia,seltos,gtx plus at 1.5 diesel,105500.0,diesel,automatic,ka-03,1174000.0,mass market,s2,bellahalli,560066.0,5.0,21100.0,high,234800.0,15091,kia_seltos_gtx plus at 1.5 diesel,374,1196809.52,-1.91
bangalore,2022.0,hyundai,santro,sportz amt,103000.0,petrol,automatic,ka-04,426000.0,mass market,s2,bellahalli,560066.0,4.0,25750.0,very high,106500.0,15091,hyundai_santro_sportz amt,43,446833.33,-4.66
bangalore,2018.0,datsun,redi-go,s 1.0 amt,57000.0,petrol,automatic,ka-01,254000.0,mass market,s2,bellahalli,560066.0,8.0,7125.0,low,31750.0,15091,datsun_redi-go_s 1.0 amt,129,247791.04,2.51
bangalore,2022.0,volkswagen,virtus,highline 1.0 tsi mt,37000.0,petrol,manual,ka-03,1058000.0,mass market,s2,bellahalli,560066.0,4.0,9250.0,medium,264500.0,15091,volkswagen_virtus_highline 1.0 tsi mt,81,1203590.91,-12.1
bangalore,2022.0,renault,triber,rxz easy-r amt dual tone,46000.0,petrol,automatic,ka-03,626000.0,mass market,s2,bellahalli,560066.0,4.0,11500.0,medium,156500.0,15091,renault_triber_rxz easy-r amt dual tone,190,623914.63,0.33
bangalore,2015.0,maruti suzuki,alto k10,vxi amt,32500.0,petrol,automatic,ka-51,278000.0,mass market,s2,bellahalli,560066.0,11.0,2954.55,low,25272.73,15091,maruti suzuki_alto k10_vxi amt,655,263027.73,5.69
bangalore,2019.0,hyundai,elite i20,asta 1.2 (o),47500.0,petrol,manual,ka-41,664000.0,mass market,s2,bellahalli,560066.0,7.0,6785.71,low,94857.14,15091,hyundai_elite i20_asta 1.2 (o),866,597678.2,11.1
bangalore,2013.0,hyundai,eon,magna,75000.0,petrol,manual,ka-01,238000.0,mass market,s2,bellahalli,560066.0,13.0,5769.23,low,18307.69,15091,hyundai_eon_magna,417,200145.56,18.91
