brand,model,variant,locality,rto,fuel_type,transmission,seller_type,color,vehicle_age,odometer_reading,km_per_year,owner_count,certified,pincode,selling_price
maruti suzuki,a-star,vxi,unknown,unknown,petrol,manual,unknown,unknown,13.0,35000.0,2692.3,1,,,297000.0
honda,city,zx cvt petrol,unknown,unknown,petrol,automatic,unknown,unknown,6.0,68500.0,11416.7,1,,,987000.0
renault,kwid,1.0 rxt amt opt,unknown,unknown,petrol,automatic,unknown,unknown,6.0,37500.0,6250.0,1,,,391000.0
volkswagen,taigun,topline 1.0 tsi mt,unknown,unknown,petrol,manual,unknown,unknown,4.0,82000.0,20500.0,1,,,1016000.0
hyundai,i10,sportz 1.2 kappa2,unknown,unknown,petrol,manual,unknown,unknown,15.0,126500.0,8433.3,1,,,208000.0
maruti suzuki,baleno,zeta 1.2 at,unknown,unknown,petrol,automatic,unknown,unknown,9.0,30500.0,3388.9,1,,,598000.0
volkswagen,virtus,topline 1.0 tsi mt,unknown,unknown,petrol,manual,unknown,unknown,3.0,44000.0,14666.7,1,,,1137000.0
maruti suzuki,vitara brezza,vdi (o),unknown,unknown,diesel,manual,unknown,unknown,8.0,95500.0,11937.5,1,,,664000.0
ford,figo,duratorq diesel exi 1.4,unknown,unknown,diesel,manual,unknown,unknown,13.0,93500.0,7192.3,1,,,229000.0
ford,ecosport,trend 1.5 tdci,unknown,unknown,diesel,manual,unknown,unknown,13.0,105500.0,8115.4,1,,,421000.0
kia,sonet,gtx plus 1.0 turbo petrol dct,unknown,unknown,petrol,automatic,unknown,unknown,3.0,38000.0,12666.7,1,,,1189000.0
renault,triber,rxz easy-r amt,unknown,unknown,petrol,automatic,unknown,unknown,4.0,10000.0,2500.0,1,,,685000.0
ford,figo,duratorq diesel exi 1.4,unknown,unknown,diesel,manual,unknown,unknown,14.0,90500.0,6464.3,1,,,222000.0
maruti suzuki,swift dzire,zdi amt,unknown,unknown,diesel,automatic,unknown,unknown,10.0,113500.0,11350.0,1,,,494000.0
hyundai,creta,sx (o) 1.4 turbo 7 dct,unknown,unknown,petrol,automatic,unknown,unknown,5.0,42500.0,8500.0,1,,,1386000.0
hyundai,i10,magna 1.2 kappa2,unknown,unknown,petrol,manual,unknown,unknown,14.0,106500.0,7607.1,1,,,227000.0
maruti suzuki,swift,zxi plus amt dual tone,unknown,unknown,petrol,automatic,unknown,unknown,4.0,85000.0,21250.0,1,,,667000.0
mahindra,thar,lx hard top petrol at rwd,unknown,unknown,petrol,automatic,unknown,unknown,2.0,18000.0,9000.0,1,,,1266000.0
tata,nexon,xz plus,unknown,unknown,petrol,manual,unknown,unknown,3.0,17000.0,5666.7,1,,,943000.0
renault,kwid,climber 1.0 amt,unknown,unknown,petrol,automatic,unknown,unknown,9.0,50000.0,5555.6,1,,,288000.0
kia,carens,luxury plus 1.4 petrol 7 str,unknown,unknown,petrol,manual,unknown,unknown,4.0,44000.0,11000.0,1,,,1314000.0
nissan,micra active,xl,unknown,unknown,petrol,manual,unknown,unknown,12.0,58000.0,4833.3,1,,,280000.0
renault,kwid,1.0 rxt amt,unknown,unknown,petrol,automatic,unknown,unknown,9.0,97500.0,10833.3,1,,,286000.0
hyundai,i10,sportz 1.2 at kappa2,unknown,unknown,petrol,automatic,unknown,unknown,15.0,83000.0,5533.3,1,,,220000.0
hyundai,creta,1.6 sx plus at,unknown,unknown,diesel,automatic,unknown,unknown,10.0,115500.0,11550.0,1,,,754000.0
hyundai,eon,magna,unknown,unknown,petrol,manual,unknown,unknown,14.0,62000.0,4428.6,1,,,198000.0
tata,nano,twist xt,unknown,unknown,petrol,manual,unknown,unknown,12.0,59000.0,4916.7,1,,,151000.0
hyundai,verna,sx (o)1.5 mpi,unknown,unknown,petrol,manual,unknown,unknown,4.0,32500.0,8125.0,1,,,1157000.0
ford,figo,duratec petrol zxi 1.2,unknown,unknown,petrol,manual,unknown,unknown,14.0,56500.0,4035.7,1,,,258000.0
ford,figo,duratec petrol exi 1.2,unknown,unknown,petrol,manual,unknown,unknown,14.0,83500.0,5964.3,1,,,234000.0
ford,figo,duratec petrol exi 1.2,unknown,unknown,petrol,manual,unknown,unknown,14.0,32000.0,2285.7,1,,,255000.0
ford,ecosport,titanium 1.5l ti-vct,unknown,unknown,petrol,manual,unknown,unknown,8.0,42500.0,5312.5,1,,,700000.0
kia,sonet,gtx plus 1.5 at,unknown,unknown,diesel,automatic,unknown,unknown,4.0,30500.0,7625.0,1,,,1214000.0
hyundai,creta,sx (o) 1.4 turbo 7 dct dual tone,unknown,unknown,petrol,automatic,unknown,unknown,4.0,17000.0,4250.0,1,,,1628000.0
maruti suzuki,baleno,zeta 1.2 at,unknown,unknown,petrol,automatic,unknown,unknown,9.0,43500.0,4833.3,1,,,587000.0
kia,sonet,gtx plus 1.5 at,unknown,unknown,diesel,automatic,unknown,unknown,5.0,33500.0,6700.0,1,,,1085000.0
maruti suzuki,baleno,delta 1.2 at,unknown,unknown,petrol,automatic,unknown,unknown,9.0,42500.0,4722.2,1,,,574000.0
renault,kwid,climber 1.0,unknown,unknown,petrol,manual,unknown,unknown,8.0,9000.0,1125.0,1,,,363000.0
mahindra,xuv700,ax 3 petrol at 5 str,unknown,unknown,petrol,automatic,unknown,unknown,4.0,62500.0,15625.0,1,,,1202000.0
honda,city,vx cvt petrol,unknown,unknown,petrol,automatic,unknown,unknown,4.0,54000.0,13500.0,1,,,1023000.0
volkswagen,taigun,topline 1.0 tsi at,unknown,unknown,petrol,automatic,unknown,unknown,4.0,93000.0,23250.0,1,,,1009000.0
mahindra,xuv700,ax 7 diesel at luxury pack 7 str,unknown,unknown,diesel,automatic,unknown,unknown,3.0,44000.0,14666.7,1,,,2158000.0
mahindra,xuv500,w6,unknown,unknown,diesel,manual,unknown,unknown,10.0,100000.0,10000.0,1,,,794000.0
tata,nano,twist xt,unknown,unknown,petrol,manual,unknown,unknown,12.0,86500.0,7208.3,1,,,145000.0
maruti suzuki,alto k10,vxi,unknown,unknown,petrol,manual,unknown,unknown,10.0,107000.0,10700.0,1,,,250000.0
nissan,micra,xv cvt,unknown,unknown,petrol,automatic,unknown,unknown,10.0,44500.0,4450.0,1,,,372000.0
volkswagen,polo,comfortline 1.2l (p),unknown,unknown,petrol,manual,unknown,unknown,10.0,101500.0,10150.0,1,,,449000.0
skoda,kushaq,style 1.0l tsi mt,unknown,unknown,petrol,manual,unknown,unknown,3.0,92500.0,30833.3,1,,,1012000.0
tata,zest,xt petrol,unknown,unknown,petrol,manual,unknown,unknown,11.0,94500.0,8590.9,1,,,356000.0
tata,nexon,xza plus petrol,unknown,unknown,petrol,automatic,unknown,unknown,8.0,46500.0,5812.5,1,,,612000.0
mahindra,xuv700,ax 5 diesel at 7 str,unknown,unknown,diesel,automatic,unknown,unknown,3.0,36000.0,12000.0,1,,,1860000.0
skoda,kushaq,style 1.5l tsi mt,unknown,unknown,petrol,manual,unknown,unknown,4.0,45500.0,11375.0,1,,,1255000.0
ford,figo,duratec petrol zxi 1.2,unknown,unknown,petrol,manual,unknown,unknown,13.0,73500.0,5653.8,1,,,251000.0
nissan,micra,xl,unknown,unknown,petrol,manual,unknown,unknown,13.0,65000.0,5000.0,1,,,233000.0
mahindra,scorpio n,z8 l diesel at 2wd 7 str,unknown,unknown,diesel,automatic,unknown,unknown,3.0,46500.0,15500.0,1,,,1903000.0
hyundai,elite i20,sportz 1.2,unknown,unknown,petrol,manual,unknown,unknown,9.0,45500.0,5055.6,1,,,578000.0
datsun,redi-go,s 1.0,unknown,unknown,petrol,manual,unknown,unknown,8.0,67500.0,8437.5,1,,,264000.0
hyundai,creta,1.6 sx plus petrol special edition,unknown,unknown,petrol,manual,unknown,unknown,9.0,115000.0,12777.8,1,,,685000.0
maruti suzuki,swift,zxi plus dual tone,unknown,unknown,petrol,manual,unknown,unknown,2.0,5500.0,2750.0,1,,,850000.0
toyota,urban cruiser,premium grade at,unknown,unknown,petrol,automatic,unknown,unknown,4.0,45000.0,11250.0,1,,,935000.0
honda,city,1.5 v mt,unknown,unknown,petrol,manual,unknown,unknown,15.0,85500.0,5700.0,1,,,322000.0
volkswagen,polo,comfortline 1.2l (p),unknown,unknown,petrol,manual,unknown,unknown,9.0,109000.0,12111.1,1,,,459000.0
nissan,micra,xl cvt,unknown,unknown,petrol,automatic,unknown,unknown,11.0,59500.0,5409.1,1,,,383000.0
ford,figo,duratec petrol exi 1.2,unknown,unknown,petrol,manual,unknown,unknown,14.0,66500.0,4750.0,1,,,217000.0
honda,city,zx cvt petrol,unknown,unknown,petrol,automatic,unknown,unknown,5.0,91000.0,18200.0,1,,,943000.0
hyundai,i10,sportz 1.1 irde2,unknown,unknown,petrol,manual,unknown,unknown,10.0,106000.0,10600.0,1,,,296000.0
volkswagen,polo,highline1.2l (p),unknown,unknown,petrol,manual,unknown,unknown,12.0,122000.0,10166.7,1,,,431000.0
ford,figo,duratec petrol zxi 1.2,unknown,unknown,petrol,manual,unknown,unknown,15.0,64000.0,4266.7,1,,,220000.0
maruti suzuki,estilo,vxi bs-iv,unknown,unknown,petrol,manual,unknown,unknown,12.0,52000.0,4333.3,1,,,235000.0
renault,kwid,1.0 rxt opt,unknown,unknown,petrol,manual,unknown,unknown,8.0,83500.0,10437.5,1,,,293000.0
hyundai,i10,sportz 1.2 at kappa2,unknown,unknown,petrol,automatic,unknown,unknown,13.0,44500.0,3423.1,1,,,352000.0
hyundai,grand i10,sportz 1.2 kappa vtvt,unknown,unknown,petrol,manual,unknown,unknown,13.0,102000.0,7846.2,1,,,308000.0
hyundai,verna,sx (o) 1.5 petrol ivt,unknown,unknown,petrol,automatic,unknown,unknown,2.0,9500.0,4750.0,1,,,1515000.0
mahindra,xuv700,ax 5 petrol at 5 str,unknown,unknown,petrol,automatic,unknown,unknown,3.0,29500.0,9833.3,1,,,1649000.0
mahindra,xuv700,ax 5 petrol at 5 str,unknown,unknown,petrol,automatic,unknown,unknown,1.0,10000.0,10000.0,1,,,1823000.0
mahindra,scorpio n,z8 l diesel at 2wd 6 str,unknown,unknown,diesel,automatic,unknown,unknown,3.0,33000.0,11000.0,1,,,1886000.0
hyundai,i20,asta (o) 1.0 turbo dct,unknown,unknown,petrol,automatic,unknown,unknown,3.0,38500.0,12833.3,1,,,935000.0
volkswagen,virtus,gt plus 1.5 tsi evo dsg,unknown,unknown,petrol,automatic,unknown,unknown,3.0,41500.0,13833.3,1,,,1295000.0
tata,nano,twist xt,unknown,unknown,petrol,manual,unknown,unknown,11.0,42000.0,3818.2,1,,,176000.0
hyundai,verna,1.4 vtvt,unknown,unknown,petrol,manual,unknown,unknown,11.0,78000.0,7090.9,1,,,470000.0
hyundai,creta,sx (o) 1.5 diesel automatic,unknown,unknown,diesel,automatic,unknown,unknown,3.0,31500.0,10500.0,1,,,1749000.0
hyundai,elite i20,asta 1.2 dual tone,unknown,unknown,petrol,manual,unknown,unknown,9.0,131000.0,14555.6,1,,,513000.0
toyota,etios,g,unknown,unknown,petrol,manual,unknown,unknown,15.0,91000.0,6066.7,1,,,307000.0
hyundai,i10,magna 1.2 kappa2,unknown,unknown,petrol,manual,unknown,unknown,13.0,103000.0,7923.1,1,,,229000.0
ford,figo,duratec petrol titanium 1.2,unknown,unknown,petrol,manual,unknown,unknown,14.0,38500.0,2750.0,1,,,255000.0
hyundai,verna,fluidic 1.6 crdi sx opt at,unknown,unknown,diesel,automatic,unknown,unknown,12.0,83000.0,6916.7,1,,,476000.0
hyundai,new i20,asta (o) 1.0 turbo dct dual tone,unknown,unknown,petrol,automatic,unknown,unknown,5.0,112000.0,22400.0,1,,,758000.0
hyundai,elite i20,sportz 1.2,unknown,unknown,petrol,manual,unknown,unknown,10.0,97500.0,9750.0,1,,,474000.0
ford,ecosport,titanium+ 1.0l ecoboost,unknown,unknown,petrol,manual,unknown,unknown,9.0,81500.0,9055.6,1,,,585000.0
hyundai,eon,magna,unknown,unknown,petrol,manual,unknown,unknown,14.0,83500.0,5964.3,1,,,195000.0
renault,triber,rxt easy-r amt,unknown,unknown,petrol,automatic,unknown,unknown,5.0,18000.0,3600.0,1,,,597000.0
ford,figo,duratec petrol exi 1.2,unknown,unknown,petrol,manual,unknown,unknown,15.0,73500.0,4900.0,1,,,222000.0
maruti suzuki,brezza,vxi at,unknown,unknown,petrol,automatic,unknown,unknown,4.0,27000.0,6750.0,1,,,875000.0
renault,kwid,climber 1.0,unknown,unknown,petrol,manual,unknown,unknown,9.0,77500.0,8611.1,1,,,319000.0
mahindra,scorpio n,z8 l petrol mt 7 str,unknown,unknown,petrol,manual,unknown,unknown,3.0,81000.0,27000.0,1,,,1587000.0
hyundai,creta,sx (o) 1.5 diesel automatic,unknown,unknown,diesel,automatic,unknown,unknown,3.0,51500.0,17166.7,1,,,1702000.0
kia,seltos,gtx plus 1.5 diesel at,unknown,unknown,diesel,automatic,unknown,unknown,4.0,84000.0,21000.0,1,,,1335000.0
honda,city,zx cvt petrol,unknown,unknown,petrol,automatic,unknown,unknown,4.0,39000.0,9750.0,1,,,1195000.0
hyundai,creta,1.6 sx at,unknown,unknown,diesel,automatic,unknown,unknown,8.0,82500.0,10312.5,1,,,1007000.0
mahindra,xuv700,ax 5 diesel at 7 str,unknown,unknown,diesel,automatic,unknown,unknown,3.0,46000.0,15333.3,1,,,1841000.0
ford,figo,duratec petrol zxi 1.2,unknown,unknown,petrol,manual,unknown,unknown,15.0,64500.0,4300.0,1,,,194000.0
mahindra,xuv700,ax 7 petrol at luxury pack 7 str,unknown,unknown,petrol,automatic,unknown,unknown,5.0,32500.0,6500.0,1,,,1823000.0
kia,seltos,gtx plus dct 1.4,unknown,unknown,petrol,automatic,unknown,unknown,7.0,64000.0,9142.9,1,,,1094000.0
nissan,magnite,xv premium turbo (o) cvt,unknown,unknown,petrol,automatic,unknown,unknown,5.0,53500.0,10700.0,1,,,689000.0
maruti suzuki,fronx,zeta 1.0l turbo 6 at,unknown,unknown,petrol,automatic,unknown,unknown,2.0,18500.0,9250.0,1,,,1090000.0
honda,jazz,v at petrol,unknown,unknown,petrol,automatic,unknown,unknown,11.0,180500.0,16409.1,1,,,373000.0
tata,nano,twist xt,unknown,unknown,petrol,manual,unknown,unknown,12.0,105000.0,8750.0,1,,,159000.0
maruti suzuki,alto 800,vxi,unknown,unknown,petrol,manual,unknown,unknown,10.0,53500.0,5350.0,1,,,277000.0
hyundai,new i20,asta (o) 1.0 turbo dct,unknown,unknown,petrol,automatic,unknown,unknown,3.0,58000.0,19333.3,1,,,872000.0
maruti suzuki,a-star,vxi at,unknown,unknown,petrol,automatic,unknown,unknown,13.0,109500.0,8423.1,1,,,245000.0
datsun,redi-go,t (o),unknown,unknown,petrol,manual,unknown,unknown,10.0,51500.0,5150.0,1,,,198000.0
mahindra,scorpio n,z8 l petrol at 7 str,unknown,unknown,petrol,automatic,unknown,unknown,3.0,20000.0,6666.7,1,,,1913000.0
mahindra,thar,lx hard top petrol at rwd,unknown,unknown,petrol,automatic,unknown,unknown,2.0,40500.0,20250.0,1,,,1283000.0
hyundai,i10,era 1.1 irde2,unknown,unknown,petrol,manual,unknown,unknown,13.0,35500.0,2730.8,1,,,257000.0
ford,figo,duratec petrol titanium 1.2,unknown,unknown,petrol,manual,unknown,unknown,15.0,67000.0,4466.7,1,,,216000.0
volkswagen,polo,trendline 1.0l (p),unknown,unknown,petrol,manual,unknown,unknown,7.0,73000.0,10428.6,1,,,530000.0
kia,sonet,gtx plus 1.5 at,unknown,unknown,diesel,automatic,unknown,unknown,5.0,77500.0,15500.0,1,,,974000.0
tata,nano,twist xta,unknown,unknown,petrol,automatic,unknown,unknown,10.0,50000.0,5000.0,1,,,246000.0
hyundai,verna,sx (o) 1.0 turbo dct,unknown,unknown,petrol,automatic,unknown,unknown,5.0,92000.0,18400.0,1,,,962000.0
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,unknown,petrol,manual,unknown,unknown,12.0,27500.0,2291.7,1,,,373000.0
nissan,magnite,xv premium turbo cvt,unknown,unknown,petrol,automatic,unknown,unknown,2.0,9000.0,4500.0,1,,,1001000.0
maruti suzuki,alto,lxi bs-iv,unknown,unknown,petrol,manual,unknown,unknown,14.0,46500.0,3321.4,1,,,208000.0
volkswagen,ameo,highline plus 1.5l at (d)16 alloy,unknown,unknown,diesel,automatic,unknown,unknown,7.0,77000.0,11000.0,1,,,522000.0
honda,city,sv cvt,unknown,unknown,petrol,automatic,unknown,unknown,10.0,97000.0,9700.0,1,,,515000.0
honda,brio,s mt,unknown,unknown,petrol,manual,unknown,unknown,14.0,65500.0,4678.6,1,,,272000.0
hyundai,elite i20,sportz 1.2,unknown,unknown,petrol,manual,unknown,unknown,12.0,63500.0,5291.7,1,,,422000.0
ford,figo,duratorq diesel exi 1.4,unknown,unknown,diesel,manual,unknown,unknown,13.0,104500.0,8038.5,1,,,239000.0
hyundai,creta,sx (o) 1.4 turbo 7 dct,unknown,unknown,petrol,automatic,unknown,unknown,5.0,46500.0,9300.0,1,,,1325000.0
hyundai,creta,1.4 s,unknown,unknown,diesel,manual,unknown,unknown,7.0,84000.0,12000.0,1,,,947000.0
maruti suzuki,alto 800,lxi,unknown,unknown,petrol,manual,unknown,unknown,13.0,17000.0,1307.7,1,,,239000.0
mg,hector plus,sharp 2.0 diesel turbo mt 6-str,unknown,unknown,diesel,manual,unknown,unknown,5.0,102000.0,20400.0,1,,,1196000.0
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,unknown,petrol,manual,unknown,unknown,12.0,96500.0,8041.7,1,,,330000.0
hyundai,creta,1.6 sx at,unknown,unknown,diesel,automatic,unknown,unknown,8.0,74500.0,9312.5,1,,,1023000.0
renault,triber,rxz easy-r amt,unknown,unknown,petrol,automatic,unknown,unknown,4.0,25500.0,6375.0,1,,,619000.0
mahindra,xuv700,ax 5 diesel at 7 str,unknown,unknown,diesel,automatic,unknown,unknown,2.0,19000.0,9500.0,1,,,2032000.0
skoda,kushaq,style 1.5l tsi mt,unknown,unknown,petrol,manual,unknown,unknown,4.0,71000.0,17750.0,1,,,1186000.0
maruti suzuki,baleno,zeta 1.2 at,unknown,unknown,petrol,automatic,unknown,unknown,10.0,40000.0,4000.0,1,,,510000.0
maruti suzuki,fronx,alpha 1.0l turbo 6 at,unknown,unknown,petrol,automatic,unknown,unknown,2.0,18500.0,9250.0,1,,,1121000.0
hyundai,eon,era +,unknown,unknown,petrol,manual,unknown,unknown,8.0,97500.0,12187.5,1,,,243000.0
maruti suzuki,baleno,alpha 1.2,unknown,unknown,petrol,manual,unknown,unknown,10.0,62000.0,6200.0,1,,,521000.0
hyundai,creta,sx opt turbo dct petrol,unknown,unknown,petrol,automatic,unknown,unknown,5.0,113500.0,22700.0,1,,,1227000.0
datsun,redi-go,s,unknown,unknown,petrol,manual,unknown,unknown,9.0,50500.0,5611.1,1,,,209000.0
maruti suzuki,alto k10,vxi,unknown,unknown,petrol,manual,unknown,unknown,13.0,136500.0,10500.0,1,,,199000.0
hyundai,creta,1.4 s,unknown,unknown,diesel,manual,unknown,unknown,8.0,83500.0,10437.5,1,,,882000.0
tata,hexa,xta 4x2 6 str,unknown,unknown,diesel,automatic,unknown,unknown,9.0,101000.0,11222.2,1,,,813000.0
tata,tiago,revotron xt,unknown,unknown,petrol,manual,unknown,unknown,6.0,49500.0,8250.0,1,,,352000.0
nissan,magnite,xv premium turbo cvt,unknown,unknown,petrol,automatic,unknown,unknown,5.0,87000.0,17400.0,1,,,613000.0
hyundai,verna,fluidic 1.6 crdi sx opt,unknown,unknown,diesel,manual,unknown,unknown,14.0,90500.0,6464.3,1,,,412000.0
honda,brio,s mt,unknown,unknown,petrol,manual,unknown,unknown,14.0,36500.0,2607.1,1,,,282000.0
hyundai,creta,1.6 sx at,unknown,unknown,diesel,automatic,unknown,unknown,7.0,86000.0,12285.7,1,,,1067000.0
hyundai,elite i20,asta 1.2,unknown,unknown,petrol,manual,unknown,unknown,9.0,56000.0,6222.2,1,,,555000.0
skoda,rapid,style 1.5 tdi at,unknown,unknown,diesel,automatic,unknown,unknown,10.0,95500.0,9550.0,1,,,563000.0
maruti suzuki,ertiga,zdi plus 1.3 diesel,unknown,unknown,diesel,manual,unknown,unknown,7.0,55500.0,7928.6,1,,,1079000.0
maruti suzuki,baleno,alpha 1.2,unknown,unknown,petrol,manual,unknown,unknown,10.0,61000.0,6100.0,1,,,518000.0
maruti suzuki,wagon r,zxi plus 1.2 ags,unknown,unknown,petrol,automatic,unknown,unknown,4.0,32000.0,8000.0,1,,,589000.0
maruti suzuki,alto 800,lxi,unknown,unknown,petrol,manual,unknown,unknown,10.0,70500.0,7050.0,1,,,221000.0
hyundai,grand i10 nios,asta amt 1.2 kappa vtvt,unknown,unknown,petrol,automatic,unknown,unknown,6.0,27000.0,4500.0,1,,,580000.0
hyundai,grand i10,asta at 1.2 kappa vtvt (o),unknown,unknown,petrol,automatic,unknown,unknown,10.0,21000.0,2100.0,1,,,527000.0
honda,city,zx cvt petrol,unknown,unknown,petrol,automatic,unknown,unknown,4.0,35000.0,8750.0,1,,,1131000.0
hyundai,grand i10,sportz 1.2 kappa vtvt,unknown,unknown,petrol,manual,unknown,unknown,11.0,77500.0,7045.5,1,,,348000.0
honda,jazz,vx cvt petrol,unknown,unknown,petrol,automatic,unknown,unknown,8.0,45000.0,5625.0,1,,,581000.0
hyundai,venue,sx 1.2 petrol,unknown,unknown,petrol,manual,unknown,unknown,4.0,25000.0,6250.0,1,,,907000.0
jeep,compass,limited (o) 2.0 diesel,unknown,unknown,diesel,manual,unknown,unknown,7.0,69000.0,9857.1,1,,,1175000.0
honda,city,1.5 v mt,unknown,unknown,petrol,manual,unknown,unknown,13.0,78000.0,6000.0,1,,,318000.0
mahindra,xuv500,w8,unknown,unknown,diesel,manual,unknown,unknown,10.0,44500.0,4450.0,1,,,836000.0
jeep,compass,limited 2.0 diesel,unknown,unknown,diesel,manual,unknown,unknown,8.0,42500.0,5312.5,1,,,1100000.0
renault,kiger,rxt 1.0 turbo mt,unknown,unknown,petrol,manual,unknown,unknown,5.0,65500.0,13100.0,1,,,537000.0
hyundai,i10,sportz 1.2 kappa2,unknown,unknown,petrol,manual,unknown,unknown,13.0,52500.0,4038.5,1,,,280000.0
bmw,x1,sdrive20d xline,unknown,unknown,diesel,automatic,unknown,unknown,7.0,54000.0,7714.3,1,,,2390000.0
maruti suzuki,a-star,vxi (abs) at,unknown,unknown,petrol,automatic,unknown,unknown,15.0,27500.0,1833.3,1,,,253000.0
renault,kwid,rxt,unknown,unknown,petrol,manual,unknown,unknown,10.0,80500.0,8050.0,1,,,259000.0
audi,a4,technology 40 tfsi,unknown,unknown,petrol,automatic,unknown,unknown,4.0,45000.0,11250.0,1,,,3350000.0
mahindra,kuv100 nxt,k2 6 str,unknown,unknown,petrol,manual,unknown,unknown,8.0,23000.0,2875.0,1,,,349000.0
mercedes-benz,e-class,e 350 cdi avantgarde,unknown,unknown,diesel,automatic,unknown,unknown,9.0,54500.0,6055.6,1,,,2890000.0
ford,ecosport,titanium 1.5l tdci,unknown,unknown,diesel,manual,unknown,unknown,7.0,110000.0,15714.3,1,,,698000.0
maruti suzuki,ciaz,zxi,unknown,unknown,petrol,manual,unknown,unknown,11.0,50000.0,4545.5,1,,,519000.0
renault,kwid,rxt (o) 1.0 sce edition,unknown,unknown,petrol,manual,unknown,unknown,7.0,36000.0,5142.9,1,,,328000.0
mercedes-benz,gle,300d 4matic lwb,unknown,unknown,diesel,automatic,unknown,unknown,4.0,55000.0,13750.0,1,,,6090000.0
hyundai,grand i10 nios,sportz 1.2 kappa vtvt dual tone,unknown,unknown,petrol,manual,unknown,unknown,6.0,79000.0,13166.7,1,,,471000.0
toyota,urban cruiser,high grade at,unknown,unknown,petrol,automatic,unknown,unknown,4.0,10000.0,2500.0,1,,,930000.0
volkswagen,vento,highline 1.5 (d),unknown,unknown,diesel,manual,unknown,unknown,7.0,113500.0,16214.3,1,,,578000.0
maruti suzuki,alto k10,vxi amt,unknown,unknown,petrol,automatic,unknown,unknown,10.0,34500.0,3450.0,1,,,350000.0
maruti suzuki,swift dzire,vxi,unknown,unknown,petrol,manual,unknown,unknown,13.0,64500.0,4961.5,1,,,300000.0
renault,kwid,1.0 rxt amt,unknown,unknown,petrol,automatic,unknown,unknown,9.0,78500.0,8722.2,1,,,295000.0
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,unknown,petrol,manual,unknown,unknown,8.0,19500.0,2437.5,1,,,474000.0
mahindra,xuv700,ax 7 luxury pack diesel at 7 str,unknown,unknown,diesel,automatic,unknown,unknown,2.0,49000.0,24500.0,1,,,1998000.0
maruti suzuki,wagon r,lxi,unknown,unknown,petrol,manual,unknown,unknown,14.0,63500.0,4535.7,1,,,233000.0
maruti suzuki,swift,vxi amt,unknown,unknown,petrol,automatic,unknown,unknown,4.0,47000.0,11750.0,1,,,600000.0
honda,amaze,1.2 sx i-vtec,unknown,unknown,petrol,manual,unknown,unknown,11.0,11000.0,1000.0,1,,,446000.0
volkswagen,polo,comfortline 1.2l (p),unknown,unknown,petrol,manual,unknown,unknown,13.0,78000.0,6000.0,1,,,389000.0
toyota,etios liva,v,unknown,unknown,petrol,manual,unknown,unknown,10.0,82000.0,8200.0,1,,,426000.0
ford,freestyle,titanium 1.2 ti-vct,unknown,unknown,petrol,manual,unknown,unknown,8.0,61000.0,7625.0,1,,,430000.0
honda,jazz,sv petrol,unknown,unknown,petrol,manual,unknown,unknown,11.0,78500.0,7136.4,1,,,362000.0
maruti suzuki,alto k10,vxi ags,unknown,unknown,petrol,automatic,unknown,unknown,3.0,17000.0,5666.7,1,,,436000.0
skoda,rapid,ambition 1.6 mpi at,unknown,unknown,petrol,automatic,unknown,unknown,9.0,80500.0,8944.4,1,,,499000.0
maruti suzuki,wagon r,lxi,unknown,unknown,petrol,manual,unknown,unknown,13.0,57000.0,4384.6,1,,,244000.0
honda,amaze,1.5 v cvt diesel,unknown,unknown,diesel,automatic,unknown,unknown,8.0,37500.0,4687.5,1,,,685000.0
hyundai,xcent,s 1.2,unknown,unknown,petrol,manual,unknown,unknown,11.0,58000.0,5272.7,1,,,329000.0
honda,wr-v,vx mt petrol,unknown,unknown,petrol,manual,unknown,unknown,9.0,103000.0,11444.4,1,,,555000.0
maruti suzuki,wagon r 1.0,vxi,unknown,unknown,petrol,manual,unknown,unknown,14.0,70000.0,5000.0,1,,,281000.0
maruti suzuki,swift,zxi plus dual tone,unknown,unknown,petrol,manual,unknown,unknown,3.0,14000.0,4666.7,1,,,767000.0
hyundai,i10,asta 1.2 kappa2,unknown,unknown,petrol,manual,unknown,unknown,16.0,122500.0,7656.2,1,,,223000.0
ford,ecosport,trend 1.5 tdci,unknown,unknown,diesel,manual,unknown,unknown,13.0,133500.0,10269.2,1,,,379000.0
maruti suzuki,celerio,vxi amt,unknown,unknown,petrol,automatic,unknown,unknown,10.0,86500.0,8650.0,1,,,391000.0
volkswagen,vento,highline diesel,unknown,unknown,diesel,manual,unknown,unknown,12.0,116000.0,9666.7,1,,,379000.0
maruti suzuki,baleno,zeta mt,unknown,unknown,petrol,manual,unknown,unknown,3.0,13000.0,4333.3,1,,,722000.0
maruti suzuki,xl6,zeta mt petrol,unknown,unknown,petrol,manual,unknown,unknown,5.0,27000.0,5400.0,1,,,880000.0
mahindra,tuv300,t6 plus,unknown,unknown,diesel,manual,unknown,unknown,9.0,142000.0,15777.8,1,,,431000.0
maruti suzuki,baleno,rs 1.0,unknown,unknown,petrol,manual,unknown,unknown,9.0,37000.0,4111.1,1,,,557000.0
hyundai,verna,fluidic 1.6 crdi sx,unknown,unknown,diesel,manual,unknown,unknown,13.0,132000.0,10153.8,1,,,394000.0
