city,year,make,model,trim,odometer,fuel,trans,rto,price,segment,seller type,locality,pincode,age
Bangalore,2018.0,Maruti Suzuki,Ertiga,ZXI+,48250.0,Petrol,Manual,KA-04,723300.0,Mass Market,S1 Owned,yeswanthpur,560022.0,8.0
Bangalore,2023.0,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT DUAL TONE,24438.0,Petrol,Manual,KA-41,553703.0,Mass Market,S1 Owned,gt world mall,560023.0,3.0
Bangalore,2017.0,Maruti Suzuki,Celerio,ZXI AMT (O),71861.0,Petrol,Automatic,KA-13,385000.0,Mass Market,S1 Owned,bellahalli,560064.0,9.0
Bangalore,2022.0,Tata,NEXON,XZA PLUS PETROL,64657.0,Petrol,Automatic,KA-39,770300.0,Mass Market,S1 Owned,yeswanthpur,560022.0,4.0
Bangalore,2023.0,Maruti Suzuki,Baleno,ALPHA PETROL 1.2,48307.0,Petrol,Manual,KA-50,734158.0,Mass Market,S1 Owned,yeswanthpur,560022.0,3.0
Bangalore,2021.0,Tata,Tiago,XZA PLUS PETROL,63274.0,Petrol,Automatic,KA-03,532627.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,5.0
Bangalore,2015.0,Honda,Jazz,1.5L I-DTEC VX,68910.0,Diesel,Manual,KA-02,365800.0,Mass Market,S1 Owned,bellahalli,560064.0,11.0
Bangalore,2021.0,Volkswagen,Polo,HIGHLINE PLUS 1.0,108645.0,Petrol,Manual,KA-44,626300.0,Mass Market,S1 Owned,gandhi nagar,560009.0,5.0
Bangalore,2019.0,Tata,Tiago,XT PETROL,82100.0,Petrol,Manual,KA-26,342714.0,Mass Market,S1 Owned,nexus whitefield,560066.0,7.0
Bangalore,2018.0,Renault,Kwid,CLIMBER 1.0 AMT,43984.0,Petrol,Automatic,KA-05,254700.0,Mass Market,S1 Owned,nexus whitefield,560066.0,8.0
Bangalore,2024.0,Maruti Suzuki,Swift,ZXi Plus Dual Tone AMT,25054.0,Petrol,Automatic,KA-05,721300.0,Mass Market,S1 Owned,bellahalli,560064.0,2.0
Bangalore,2022.0,Mahindra,XUV300,W8(O) TURBO GDI,62462.0,Petrol,Manual,KA-24,837400.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,4.0
Bangalore,2023.0,MG,HECTOR PLUS,SHARP PRO 2.0 TURBO DIESEL 7 STR,47089.0,Diesel,Manual,KA-26,1525000.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2013.0,Hyundai,i20,SPORTZ 1.2,66010.0,Petrol,Manual,KA-41,288246.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,13.0
Bangalore,2013.0,Ford,Ecosport,TITANIUM 1.5L PETROL,126504.0,Petrol,Manual,KA-53,325801.0,Mass Market,S1 Owned,nexus whitefield,560066.0,13.0
Bangalore,2015.0,Fiat,Punto EVO,DYNAMIC 1.2,44471.0,Petrol,Manual,KA-03,290000.0,Mass Market,S1 Owned,bellahalli,560064.0,11.0
Bangalore,2015.0,Chevrolet,Beat,LT PETROL,49068.0,Petrol,Manual,KA-53,229400.0,Mass Market,S1 Owned,bellahalli,560064.0,11.0
Bangalore,2023.0,Kia,SONET,GTX PLUS 1.5 IMT,122125.0,Diesel,Manual,KA-09,848100.0,Mass Market,S1 Owned,koramangala,560034.0,3.0
Bangalore,2017.0,Skoda,Superb,L&K 1.8 TSI AT,80121.0,Petrol,Automatic,KA-32,1027100.0,Mass Market,S1 Owned,bellahalli,560064.0,9.0
Bangalore,2023.0,Citroen,C3 AIRCROSS,MAX 1.2 5 STR,24907.0,Petrol,Manual,KA-02,1028400.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,3.0
Bangalore,2017.0,Datsun,Redi Go,T (O),77697.0,Petrol,Manual,KA-53,215549.0,Mass Market,S1 Owned,bellahalli,560064.0,9.0
Bangalore,2020.0,Maruti Suzuki,Dzire,ZXI Plus,110974.0,Petrol,Manual,KA-68,558600.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,6.0
Bangalore,2015.0,Hyundai,i10,MAGNA 1.1,61436.0,Petrol,Manual,KA-10,244100.0,Mass Market,S1 Owned,yeswanthpur,560022.0,11.0
Bangalore,2017.0,Volkswagen,Polo,HIGHLINE1.2L,51734.0,Petrol,Manual,KA-03,453000.0,Mass Market,S1 Owned,koramangala,560034.0,9.0
Bangalore,2019.0,Maruti Suzuki,Baleno,ZETA DIESEL 1.3,123468.0,Diesel,Manual,KA-10,534800.0,Mass Market,S1 Owned,koramangala,560034.0,7.0
Bangalore,2022.0,Hyundai,NEW SANTRO,SPORTZ EXECUTIVE MT CNG,51635.0,CNG,Manual,KA-22,368600.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2016.0,Renault,Kwid,RXT 0.8 (O),81783.0,Petrol,Manual,KA-36,203367.0,Mass Market,S1 Owned,gt world mall,560023.0,10.0
Bangalore,2017.0,Ford,Ecosport,TITANIUM 1.5L PETROL,68502.0,Petrol,Manual,KA-05,500000.0,Mass Market,S1 Owned,yeswanthpur,560022.0,9.0
Bangalore,2021.0,Hyundai,NEW I20,Asta (O) 1.0 Turbo DCT Dual Tone,58948.0,Petrol,Automatic,KA-47,732800.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,5.0
Bangalore,2016.0,Honda,Jazz,1.2L I-VTEC VX,112805.0,Petrol,Manual,KA-25,332800.0,Mass Market,S1 Owned,nexus whitefield,560066.0,10.0
Bangalore,2020.0,Renault,Duster,RXE 1.3 TURBO PETROL MT,56880.0,Petrol,Manual,KA-19,687300.0,Mass Market,S1 Owned,bellahalli,560064.0,6.0
Bangalore,2015.0,Honda,City,1.5L I-VTEC V MT,74558.0,Petrol,Manual,KA-04,490000.0,Mass Market,S1 Owned,bellahalli,560064.0,11.0
Bangalore,2021.0,Tata,NEXON,XZ PLUS PETROL SUNROOF,52992.0,Petrol,Manual,KA-51,704900.0,Mass Market,S1 Owned,bellahalli,560064.0,5.0
Bangalore,2017.0,Skoda,Rapid,AMBITION 1.6 MPI MT,69685.0,Petrol,Manual,KA-03,512798.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,9.0
Bangalore,2017.0,Hyundai,Creta,SX PLUS AT 1.6 PETROL,59262.0,Petrol,Automatic,KA-50,664000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,9.0
Bangalore,2023.0,Maruti Suzuki,FRONX,DELTA PLUS 1.2MT,31992.0,Petrol,Manual,KA-34,664600.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2022.0,Mahindra,XUV300,W8 (O) 1.2 PETROL AMT,12444.0,Petrol,Automatic,KA-50,767730.0,Mass Market,S1 Owned,gandhi nagar,560009.0,4.0
Bangalore,2017.0,Maruti Suzuki,Ertiga,VDI SHVS,107283.0,Diesel,Manual,KA-25,632700.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,9.0
Bangalore,2022.0,Kia,SELTOS,GTX PLUS 1.4 PETROL,40260.0,Petrol,Manual,KA-03,1089400.0,Mass Market,S1 Owned,koramangala,560034.0,4.0
Bangalore,2017.0,Volkswagen,Ameo,COMFORTLINE 1.2L,139949.0,Petrol,Manual,KA-09,320385.0,Mass Market,S1 Owned,koramangala,560034.0,9.0
Bangalore,2022.0,Mahindra,Thar,LX HT PETROL 4WD MT,23396.0,Petrol,Manual,KA-51,1075900.0,Mass Market,S1 Owned,gt world mall,560023.0,4.0
Bangalore,2023.0,Maruti Suzuki,Alto K10,VXI PLUS,26853.0,Petrol,Manual,KA-12,401600.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,3.0
Bangalore,2017.0,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,47120.0,Petrol,Manual,KA-50,423500.0,Mass Market,S1 Owned,nexus whitefield,560066.0,9.0
Bangalore,2018.0,Maruti Suzuki,Wagon R 1.0,VXI,32756.0,Petrol,Manual,KA-25,343411.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,8.0
Bangalore,2018.0,Mahindra,TUV300,T10,40263.0,Diesel,Manual,KA-19,499000.0,Mass Market,S1 Owned,bellahalli,560064.0,8.0
Bangalore,2017.0,Datsun,Redi Go,GOLD LIMITED EDITION,53309.0,Petrol,Manual,KA-01,184500.0,Mass Market,S1 Owned,gandhi nagar,560009.0,9.0
Bangalore,2022.0,Honda,City,1.5L I-VTEC V CVT 5TH GEN,63524.0,Petrol,Automatic,KA-19,876800.0,Mass Market,S1 Owned,gandhi nagar,560009.0,4.0
Bangalore,2017.0,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,23635.0,Petrol,Manual,KA-19,412888.0,Mass Market,S1 Owned,bellahalli,560064.0,9.0
Bangalore,2020.0,Maruti Suzuki,Dzire,ZXI Plus AMT,67414.0,Petrol,Automatic,KA-04,486800.0,Mass Market,S1 Owned,gandhi nagar,560009.0,6.0
Bangalore,2020.0,Volkswagen,Polo,HIGHLINE PLUS 1.0,72305.0,Petrol,Manual,KA-01,645000.0,Mass Market,S1 Owned,koramangala,560034.0,6.0
Bangalore,2019.0,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,21236.0,Petrol,Manual,KA-19,458606.0,Mass Market,S1 Owned,bellahalli,560064.0,7.0
Bangalore,2018.0,Maruti Suzuki,Dzire,ZXI PLUS AMT,84912.0,Petrol,Automatic,KA-51,431900.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,8.0
Bangalore,2021.0,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,55053.0,Petrol,Automatic,KA-20,776000.0,Mass Market,S1 Owned,bellahalli,560064.0,5.0
Bangalore,2019.0,Renault,Captur,PLATINE PETROL DUAL TONE,103104.0,Petrol,Manual,KA-35,599000.0,Mass Market,S1 Owned,bellahalli,560064.0,7.0
Bangalore,2015.0,Honda,City,1.5L I-VTEC V MT,64129.0,Petrol,Manual,KA-03,422100.0,Mass Market,S1 Owned,yeswanthpur,560022.0,11.0
Bangalore,2018.0,Tata,NEXON,XM PETROL,71164.0,Petrol,Manual,KA-01,498600.0,Mass Market,S1 Owned,gt world mall,560023.0,8.0
Bangalore,2018.0,Hyundai,Creta,SX (O) 1.6 PETROL,90709.0,Petrol,Manual,KA-05,706000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,8.0
Bangalore,2021.0,Honda,WR-V,1.5L I-DTEC SV MT,86383.0,Diesel,Manual,KA-19,729400.0,Mass Market,S1 Owned,koramangala,560034.0,5.0
Bangalore,2021.0,Tata,NEXON,XZA PLUS (O) DIESEL,68539.0,Diesel,Automatic,KA-44,825876.0,Mass Market,S1 Owned,bellahalli,560064.0,5.0
Bangalore,2015.0,Skoda,Rapid,1.5 TDI CR AMBITION PLUS,75393.0,Diesel,Manual,KA-05,342000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,11.0
Bangalore,2015.0,Volkswagen,Vento,HIGHLINE PETROL AT,97759.0,Petrol,Automatic,KA-09,447913.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,11.0
Bangalore,2023.0,Tata,Safari,XZA PLUS O 6STR,17805.0,Diesel,Automatic,KA-34,1803400.0,Mass Market,S1 Owned,gt world mall,560023.0,3.0
Bangalore,2021.0,Kia,SELTOS,HTX 1.5 PETROL,61589.0,Petrol,Manual,KA-05,837700.0,Mass Market,S1 Owned,gt world mall,560023.0,5.0
Bangalore,2023.0,Maruti Suzuki,Grand Vitara,ALPHA PLUS HYBRID ECVT,107462.0,Hybrid,Automatic,KA-22,1439100.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2019.0,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,56303.0,Petrol,Manual,KA-03,451153.0,Mass Market,S1 Owned,gt world mall,560023.0,7.0
Bangalore,2021.0,Tata,Safari,XZA PLUS,129005.0,Diesel,Automatic,KA-09,1244600.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,5.0
Bangalore,2023.0,Mahindra,Thar,LX P 2WD AT HT,37187.0,Petrol,Automatic,KA-04,1104500.0,Mass Market,S1 Owned,gandhi nagar,560009.0,3.0
Bangalore,2017.0,Hyundai,Grand i10,SPORTZ (O) 1.2 KAPPA VTVT,36753.0,Petrol,Manual,KA-20,393853.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,9.0
Bangalore,2018.0,Maruti Suzuki,Alto K10,VXI (O) AMT,47738.0,Petrol,Automatic,KA-20,310500.0,Mass Market,S1 Owned,gt world mall,560023.0,8.0
Bangalore,2023.0,Toyota,INNOVA HYCROSS,VX HYBRID 7 STR,59352.0,Hybrid,Automatic,KA-03,2784138.0,Mass Market,S1 Owned,koramangala,560034.0,3.0
Bangalore,2021.0,Tata,NEXON,XZ PLUS (O) DIESEL,132141.0,Diesel,Manual,KA-22,852700.0,Mass Market,S1 Owned,nexus whitefield,560066.0,5.0
Bangalore,2020.0,Datsun,Redi Go,T (O),63791.0,Petrol,Manual,KA-68,194000.0,Mass Market,S1 Owned,gt world mall,560023.0,6.0
Bangalore,2023.0,Hyundai,VENUE N LINE,N8 1.0 TURBO DCT,39380.0,Petrol,Automatic,KA-20,886900.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2017.0,Jeep,Compass,LONGITUDE (O) 2.0 DIESEL,85899.0,Diesel,Manual,KA-03,734100.0,Mass Market,S1 Owned,bellahalli,560064.0,9.0
Bangalore,2023.0,Tata,Safari,XZA PLUS O 6STR,33956.0,Diesel,Automatic,KA-09,1583100.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2019.0,Maruti Suzuki,Swift,VXI AMT,49035.0,Petrol,Automatic,KA-07,511110.0,Mass Market,S1 Owned,yeswanthpur,560022.0,7.0
Bangalore,2017.0,Volkswagen,Polo,TRENDLINE 1.2L PETROL,66148.0,Petrol,Manual,KA-03,455000.0,Mass Market,S1 Owned,yeswanthpur,560022.0,9.0
Bangalore,2019.0,Hyundai,Elite i20,SPORTZ PLUS 1.2 CVT,71422.0,Petrol,Automatic,KA-53,511555.0,Mass Market,S1 Owned,nexus whitefield,560066.0,7.0
Bangalore,2023.0,Maruti Suzuki,Swift,ZXI,69796.0,Petrol,Manual,KA-50,621892.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2018.0,Ford,Ecosport,TREND + 1.5L PETROL AT,37776.0,Petrol,Automatic,KA-03,613158.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,8.0
Bangalore,2019.0,Tata,NEXON,XM PETROL,46738.0,Petrol,Manual,KA-53,509034.0,Mass Market,S1 Owned,nexus whitefield,560066.0,7.0
Bangalore,2019.0,Tata,NEXON,XZA PLUS PETROL,65473.0,Petrol,Automatic,KA-41,531500.0,Mass Market,S1 Owned,yeswanthpur,560022.0,7.0
Bangalore,2017.0,Renault,Kwid,RXT 1.0,53083.0,Petrol,Manual,KA-05,284810.0,Mass Market,S1 Owned,bellahalli,560064.0,9.0
Bangalore,2016.0,Skoda,Rapid,1.6 MPI ACTIVE,103909.0,Petrol,Manual,KA-05,344729.0,Mass Market,S1 Owned,bellahalli,560064.0,10.0
Bangalore,2014.0,Hyundai,i10,MAGNA 1.1,88805.0,Petrol,Manual,KA-51,241996.0,Mass Market,S1 Owned,bellahalli,560064.0,12.0
Bangalore,2022.0,Hyundai,NEW SANTRO,SPORTZ MT,68906.0,Petrol,Manual,KA-15,463211.0,Mass Market,S1 Owned,gt world mall,560023.0,4.0
Bangalore,2015.0,Maruti Suzuki,Alto K10,VXI AMT,45256.0,Petrol,Automatic,KA-04,258400.0,Mass Market,S1 Owned,bellahalli,560064.0,11.0
Bangalore,2020.0,Mahindra,Thar,LX HARD TOP 4WD MT,92952.0,Diesel,Manual,KA-02,1030000.0,Mass Market,S1 Owned,gt world mall,560023.0,6.0
Bangalore,2021.0,Datsun,Redi Go,A,92349.0,Petrol,Manual,KA-12,219400.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,5.0
Bangalore,2022.0,Jeep,Compass,SPORT 1.4 PETROL,35312.0,Petrol,Manual,KA-03,1118700.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2018.0,Maruti Suzuki,Swift,ZXI,60408.0,Petrol,Manual,KA-51,488800.0,Mass Market,S1 Owned,gt world mall,560023.0,8.0
Bangalore,2019.0,Hyundai,Elite i20,SPORTZ PLUS 1.2,79054.0,Petrol,Manual,KA-03,537600.0,Mass Market,S1 Owned,bellahalli,560064.0,7.0
Bangalore,2017.0,Maruti Suzuki,Baleno,ZETA CVT PETROL 1.2,67747.0,Petrol,Automatic,KA-03,497997.0,Mass Market,S1 Owned,nexus whitefield,560066.0,9.0
Bangalore,2020.0,Hyundai,Creta,S 1.5 PETROL,48156.0,Petrol,Manual,KA-03,938600.0,Mass Market,S1 Owned,yeswanthpur,560022.0,6.0
Bangalore,2019.0,Renault,Kwid,RXT 1.0 AMT (O),79895.0,Petrol,Automatic,KA-05,294300.0,Mass Market,S1 Owned,gt world mall,560023.0,7.0
Bangalore,2019.0,Renault,Kwid,RXT 0.8 (O),49591.0,Petrol,Manual,KA-05,307674.0,Mass Market,S1 Owned,yeswanthpur,560022.0,7.0
Bangalore,2014.0,Maruti Suzuki,Alto K10,VXI AMT,77637.0,Petrol,Automatic,KA-04,219300.0,Mass Market,S1 Owned,koramangala,560034.0,12.0
Bangalore,2015.0,Maruti Suzuki,Alto K10,VXI AMT,48256.0,Petrol,Automatic,KA-41,267184.0,Mass Market,S1 Owned,nexus whitefield,560066.0,11.0
Bangalore,2022.0,Mahindra,Thar,LX PETROL HT 4WD AT,11187.0,Petrol,Automatic,KA-03,1241900.0,Mass Market,S1 Owned,koramangala,560034.0,4.0
Bangalore,2022.0,Nissan,MAGNITE,XV PREMIUM TURBO (O) CVT,91247.0,Petrol,Automatic,KA-04,631451.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2020.0,Maruti Suzuki,Swift,ZXI,79658.0,Petrol,Manual,KA-02,568400.0,Mass Market,S1 Owned,bellahalli,560064.0,6.0
Bangalore,2017.0,Maruti Suzuki,Baleno,ZETA PETROL 1.2,74141.0,Petrol,Manual,KA-41,512502.0,Mass Market,S1 Owned,bellahalli,560064.0,9.0
Bangalore,2018.0,Hyundai,Elite i20,ASTA 1.2 DUAL TONE,17211.0,Petrol,Manual,KA-05,572500.0,Mass Market,S1 Owned,bellahalli,560064.0,8.0
Bangalore,2023.0,Maruti Suzuki,Swift,ZXI PLUS AMT,54353.0,Petrol,Automatic,KA-03,644600.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,3.0
Bangalore,2017.0,Honda,City,1.5L I-VTEC SV,97645.0,Petrol,Manual,KA-01,498324.0,Mass Market,S1 Owned,yeswanthpur,560022.0,9.0
Bangalore,2020.0,Tata,NEXON,XZA PLUS (O) PETROL,71498.0,Petrol,Automatic,KA-04,607100.0,Mass Market,S1 Owned,gandhi nagar,560009.0,6.0
Bangalore,2018.0,Ford,Ecosport,TITANIUM + 1.5L DIESEL,79183.0,Diesel,Manual,KA-63,608200.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,8.0
Bangalore,2022.0,Hyundai,Creta,SX 1.5 PETROL,76557.0,Petrol,Manual,KA-01,1067600.0,Mass Market,S1 Owned,koramangala,560034.0,4.0
Bangalore,2021.0,Skoda,KUSHAQ,AMBITION 1.0L TSI AT,70735.0,Petrol,Automatic,KA-01,854300.0,Mass Market,S1 Owned,nexus whitefield,560066.0,5.0
Bangalore,2013.0,Maruti Suzuki,Alto K10,VXI,95705.0,Petrol,Manual,KA-41,196018.0,Mass Market,S1 Owned,gt world mall,560023.0,13.0
Bangalore,2021.0,Mahindra,Scorpio,S3 PLUS,133015.0,Diesel,Manual,KA-50,922000.0,Mass Market,S1 Owned,gt world mall,560023.0,5.0
Bangalore,2022.0,Nissan,MAGNITE,XV MT,38952.0,Petrol,Manual,KA-51,537300.0,Mass Market,S1 Owned,nexus whitefield,560066.0,4.0
Bangalore,2014.0,Datsun,Go,T,56119.0,Petrol,Manual,TN-04,157905.0,Mass Market,S1 Owned,nexus whitefield,560066.0,12.0
Bangalore,2020.0,MG,HECTOR,SHARP 2.0 DIESEL,117192.0,Diesel,Manual,KA-51,840400.0,Mass Market,S1 Owned,nexus whitefield,560066.0,6.0
Bangalore,2016.0,Maruti Suzuki,Baleno,ZETA PETROL 1.2,53192.0,Petrol,Manual,KA-03,524700.0,Mass Market,S1 Owned,gandhi nagar,560009.0,10.0
Bangalore,2018.0,Hyundai,Elite i20,SPORTZ 1.2,98911.0,Petrol,Manual,KA-05,439685.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,8.0
Bangalore,2020.0,Maruti Suzuki,Swift,ZXI PLUS AMT,73743.0,Petrol,Automatic,KA-05,536455.0,Mass Market,S1 Owned,bellahalli,560064.0,6.0
Bangalore,2015.0,Honda,City,1.5L I-VTEC VX,119166.0,Petrol,Manual,KA-03,479239.0,Mass Market,S1 Owned,bellahalli,560064.0,11.0
Bangalore,2016.0,Renault,Kwid,RXT 0.8,43971.0,Petrol,Manual,KA-01,212747.0,Mass Market,S1 Owned,gt world mall,560023.0,10.0
Bangalore,2016.0,Renault,Kwid,RXT 0.8,54980.0,Petrol,Manual,KA-51,249300.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,10.0
Bangalore,2022.0,Kia,SELTOS,HTX IVT 1.5 PETROL,23925.0,Petrol,Automatic,KA-03,1145000.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2013.0,Maruti Suzuki,Alto K10,VXI,70840.0,Petrol,Manual,KA-51,160000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,13.0
Bangalore,2017.0,Hyundai,Creta,SX PLUS AT 1.6 DIESEL,72987.0,Diesel,Automatic,KA-41,850500.0,Mass Market,S1 Owned,nexus whitefield,560066.0,9.0
Bangalore,2016.0,Maruti Suzuki,Alto K10,VXI AMT,26705.0,Petrol,Automatic,KA-53,288318.0,Mass Market,S1 Owned,koramangala,560034.0,10.0
Bangalore,2021.0,Skoda,KUSHAQ,AMBITION 1.0L TSI MT,23901.0,Petrol,Manual,KA-03,863500.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,5.0
Bangalore,2013.0,Chevrolet,Sail UVA,1.2 LT ABS,62982.0,Petrol,Manual,KA-01,221700.0,Mass Market,S1 Owned,bellahalli,560064.0,13.0
Bangalore,2023.0,Toyota,URBAN CRUISER HYRYDER,G HYBRID,64269.0,Hybrid,Automatic,KA-01,1363400.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,3.0
Bangalore,2018.0,Honda,City,1.5L I-VTEC VX,82301.0,Petrol,Manual,KA-04,599000.0,Mass Market,S1 Owned,gt world mall,560023.0,8.0
Bangalore,2019.0,Maruti Suzuki,Swift,ZXI,78723.0,Petrol,Manual,KA-21,519500.0,Mass Market,S1 Owned,gandhi nagar,560009.0,7.0
Bangalore,2016.0,Hyundai,Elite i20,SPORTZ 1.2,117686.0,Petrol,Manual,KA-42,429600.0,Mass Market,S1 Owned,gandhi nagar,560009.0,10.0
Bangalore,2016.0,Ford,Ecosport,TITANIUM 1.5L PETROL AT,41412.0,Petrol,Automatic,KA-01,394700.0,Mass Market,S1 Owned,gandhi nagar,560009.0,10.0
Bangalore,2016.0,Renault,Kwid,RXT 0.8,48010.0,Petrol,Manual,KA-04,228301.0,Mass Market,S1 Owned,bellahalli,560064.0,10.0
Bangalore,2019.0,Renault,Kwid,RXT 0.8 (O),78134.0,Petrol,Manual,KA-70,247048.0,Mass Market,S1 Owned,nexus whitefield,560066.0,7.0
Bangalore,2020.0,Hyundai,Creta,SX (O) 1.4 TURBO DCT,118522.0,Petrol,Automatic,KA-03,960300.0,Mass Market,S1 Owned,bellahalli,560064.0,6.0
Bangalore,2019.0,Kia,SELTOS,GTX PLUS DCT 1.4 PETROL,34655.0,Petrol,Automatic,KA-02,1090000.0,Mass Market,S1 Owned,bellahalli,560064.0,7.0
Bangalore,2020.0,Hyundai,Creta,SX 1.6 PETROL,92245.0,Petrol,Manual,KA-04,799059.0,Mass Market,S1 Owned,bellahalli,560064.0,6.0
Bangalore,2018.0,Toyota,YARIS,V MT,69284.0,Petrol,Manual,KA-05,629800.0,Mass Market,S1 Owned,bellahalli,560064.0,8.0
Bangalore,2015.0,Fiat,Punto EVO,DYNAMIC 1.2,58852.0,Petrol,Manual,KA-04,272900.0,Mass Market,S1 Owned,bellahalli,560064.0,11.0
Bangalore,2024.0,Nissan,MAGNITE,XV PREMIUM TURBO CVT,5310.0,Petrol,Automatic,KA-01,820700.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,2.0
Bangalore,2022.0,MG,HECTOR,SHARP 1.5 PETROL CVT,27929.0,Petrol,Automatic,KA-51,1273447.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,4.0
Bangalore,2017.0,Maruti Suzuki,Ertiga,ZXI,120904.0,Petrol,Manual,KA-05,586887.0,Mass Market,S1 Owned,yeswanthpur,560022.0,9.0
Bangalore,2017.0,Volkswagen,Polo,HIGHLINE1.2L,55148.0,Petrol,Manual,KA-03,476800.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,9.0
Bangalore,2018.0,Maruti Suzuki,Swift,ZXI AMT,91672.0,Petrol,Automatic,KA-05,523100.0,Mass Market,S1 Owned,koramangala,560034.0,8.0
Bangalore,2018.0,Maruti Suzuki,Baleno,ALPHA CVT PETROL 1.2,59893.0,Petrol,Automatic,KA-03,483100.0,Mass Market,S1 Owned,gt world mall,560023.0,8.0
Bangalore,2016.0,Honda,City,1.5L I-VTEC VX CVT,101837.0,Petrol,Automatic,KA-01,500900.0,Mass Market,S1 Owned,gandhi nagar,560009.0,10.0
Bangalore,2018.0,Tata,NEXON,XZ PETROL,32333.0,Petrol,Manual,KA-03,569700.0,Mass Market,S1 Owned,gt world mall,560023.0,8.0
Bangalore,2014.0,Ford,Ecosport,TITANIUM 1.5L PETROL AT,57438.0,Petrol,Automatic,KA-05,368746.0,Mass Market,S1 Owned,koramangala,560034.0,12.0
Bangalore,2013.0,Maruti Suzuki,Alto K10,VXI,96796.0,Petrol,Manual,KA-04,189505.0,Mass Market,S1 Owned,yeswanthpur,560022.0,13.0
Bangalore,2022.0,Hyundai,Creta,E 1.5 DIESEL,41745.0,Diesel,Manual,KA-51,1034500.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2023.0,Kia,SELTOS,HTK PLUS 1.5 IMT,8157.0,Petrol,Manual,KA-03,1027000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,3.0
Bangalore,2020.0,Hyundai,Creta,SX (O) AT 1.5 DIESEL,134586.0,Diesel,Automatic,KA-51,958400.0,Mass Market,S1 Owned,nexus whitefield,560066.0,6.0
Bangalore,2016.0,Nissan,Micra,XL CVT,71635.0,Petrol,Automatic,KA-24,312200.0,Mass Market,S1 Owned,bellahalli,560064.0,10.0
Bangalore,2021.0,MG,HECTOR PLUS,SMART 1.5 PETROL TURBO DCT 6-STR,48801.0,Petrol,Automatic,KA-03,1234800.0,Mass Market,S1 Owned,nexus whitefield,560066.0,5.0
Bangalore,2021.0,Hyundai,VENUE,SX 1.0 (O) TURBO IMT,69111.0,Petrol,Manual,KA-19,715700.0,Mass Market,S1 Owned,koramangala,560034.0,5.0
Bangalore,2015.0,Volkswagen,Polo,HIGHLINE1.2L,74520.0,Petrol,Manual,KA-03,414000.0,Mass Market,S1 Owned,nexus whitefield,560066.0,11.0
Bangalore,2016.0,Renault,Kwid,RXL,76248.0,Petrol,Manual,KA-53,193000.0,Mass Market,S1 Owned,gandhi nagar,560009.0,10.0
